Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
2,1670843771222,12/12/2022 11:16:11,1670843769712,1,12/12/2022 12:16:09,89483,9,task-4t5w,,25872060,BLIND,7650823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,240459.30000001192,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670843771366,12/12/2022 11:16:11,1670843769722,1,12/12/2022 12:16:09,89483,9,task-4t5w,,25872060,BLIND,7650823,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,242575,,,,,0,1,0,,,,,,,,,
1,1670843647152,12/12/2022 11:14:07,1670843652478,1,12/12/2022 12:14:12,89483,9,task-4t5w,,25872148,BLIND,7650878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1536x864,1490x754,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670843808798,12/12/2022 11:16:48,1670843814114,1,12/12/2022 12:16:54,89483,9,task-4t5w,,25872148,BLIND,7650878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1536x864,1490x754,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
3,1670844110649,12/12/2022 11:21:50,1670844115974,1,12/12/2022 12:21:55,89483,9,task-4t5w,,25872148,BLIND,7650878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1536x864,1473x754,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,301730.09999996424,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
4,1670844110707,12/12/2022 11:21:50,1670844115980,1,12/12/2022 12:21:55,89483,9,task-4t5w,,25872148,BLIND,7650878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1536x864,1473x754,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,301866,,,,,0,1,0,,,,,,,,,
1,1670843676889,12/12/2022 11:14:36,1670843676512,1,12/12/2022 12:14:36,89483,9,task-4t5w,,25872190,BLIND,7650831,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x609,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670843862212,12/12/2022 11:17:42,1670843861851,1,12/12/2022 12:17:41,89483,9,task-4t5w,,25872190,BLIND,7650831,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x609,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,184785.89999997616,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670843862271,12/12/2022 11:17:42,1670843861859,1,12/12/2022 12:17:41,89483,9,task-4t5w,,25872190,BLIND,7650831,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x609,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,185347,,,,,0,1,0,,,,,,,,,
1,1670925824895,13/12/2022 10:03:44,1670925825492,1,13/12/2022 11:03:45,89483,9,task-4t5w,,25905927,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x758,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926011366,13/12/2022 10:06:51,1670926011936,1,13/12/2022 11:06:51,89483,9,task-4t5w,,25905927,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185308.69999980927,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926011421,13/12/2022 10:06:51,1670926011944,1,13/12/2022 11:06:51,89483,9,task-4t5w,,25905927,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,186452,,,,,0,1,0,,,,,,,,,
1,1670925855426,13/12/2022 10:04:15,1670925866557,1,13/12/2022 11:04:26,89483,9,task-4t5w,,25905946,BLIND,7657600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926041637,13/12/2022 10:07:21,1670926052739,1,13/12/2022 11:07:32,89483,9,task-4t5w,,25905946,BLIND,7657600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185080.89999985695,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926041703,13/12/2022 10:07:21,1670926052747,1,13/12/2022 11:07:32,89483,9,task-4t5w,,25905946,BLIND,7657600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,186191,,,,,0,1,0,,,,,,,,,
1,1670925869277,13/12/2022 10:04:29,1670925869156,1,13/12/2022 11:04:29,89483,9,task-4t5w,,25905952,BLIND,7657604,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926054929,13/12/2022 10:07:34,1670926054800,1,13/12/2022 11:07:34,89483,9,task-4t5w,,25905952,BLIND,7657604,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,184932.39999997616,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926055011,13/12/2022 10:07:35,1670926054807,1,13/12/2022 11:07:34,89483,9,task-4t5w,,25905952,BLIND,7657604,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,185652,,,,,0,1,0,,,,,,,,,
1,1670925870167,13/12/2022 10:04:30,1670925870602,1,13/12/2022 11:04:30,89483,9,task-4t5w,,25905953,BLIND,7657589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926056443,13/12/2022 10:07:36,1670926056872,1,13/12/2022 11:07:36,89483,9,task-4t5w,,25905953,BLIND,7657589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185146.5,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926056523,13/12/2022 10:07:36,1670926056877,1,13/12/2022 11:07:36,89483,9,task-4t5w,,25905953,BLIND,7657589,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,186274,,,,,0,1,0,,,,,,,,,
1,1670925933172,13/12/2022 10:05:33,1670925932979,1,13/12/2022 11:05:32,89483,9,task-4t5w,,25905980,BLIND,7657614,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926118507,13/12/2022 10:08:38,1670926118299,1,13/12/2022 11:08:38,89483,9,task-4t5w,,25905980,BLIND,7657614,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,184959.10000014305,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926118584,13/12/2022 10:08:38,1670926118305,1,13/12/2022 11:08:38,89483,9,task-4t5w,,25905980,BLIND,7657614,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,185326,,,,,0,1,0,,,,,,,,,
1,1670925940459,13/12/2022 10:05:40,1670925957703,1,13/12/2022 11:05:57,89483,9,task-4t5w,,25905984,BLIND,7657611,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926126929,13/12/2022 10:08:46,1670926144172,1,13/12/2022 11:09:04,89483,9,task-4t5w,,25905984,BLIND,7657611,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185145.69999980927,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926126999,13/12/2022 10:08:46,1670926144177,1,13/12/2022 11:09:04,89483,9,task-4t5w,,25905984,BLIND,7657611,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x649,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,186474,,,,,0,1,0,,,,,,,,,
1,1670925978415,13/12/2022 10:06:18,1670925979906,1,13/12/2022 11:06:19,89483,9,task-4t5w,,25905998,BLIND,7657599,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670926176108,13/12/2022 10:09:36,1670926171366,1,13/12/2022 11:09:31,89483,9,task-4t5w,,25905998,BLIND,7657599,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,184934.2,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670926176218,13/12/2022 10:09:36,1670926171372,1,13/12/2022 11:09:31,89483,9,task-4t5w,,25905998,BLIND,7657599,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x601,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,191466,,,,,0,1,0,,,,,,,,,
1,1670934448962,13/12/2022 12:27:28,1670934458070,1,13/12/2022 13:27:38,89483,9,task-4t5w,,25911717,BLIND,7658910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1670934635473,13/12/2022 12:30:35,1670934644527,1,13/12/2022 13:30:44,89483,9,task-4t5w,,25911717,BLIND,7658910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185196.30000019073,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1670934635514,13/12/2022 12:30:35,1670934644533,1,13/12/2022 13:30:44,89483,9,task-4t5w,,25911717,BLIND,7658910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,186463,,,,,0,1,0,,,,,,,,,
1,1673335797126,10/01/2023 07:29:57,1673335890863,1,10/01/2023 08:31:30,89483,9,task-4t5w,,26286841,BLIND,7759612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673335983636,10/01/2023 07:33:03,1673336077341,1,10/01/2023 08:34:37,89483,9,task-4t5w,,26286841,BLIND,7759612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185113.5,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1673335983737,10/01/2023 07:33:03,1673336077346,1,10/01/2023 08:34:37,89483,9,task-4t5w,,26286841,BLIND,7759612,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,186483,,,,,0,1,0,,,,,,,,,
1,1673335871891,10/01/2023 07:31:11,1673335873050,1,10/01/2023 08:31:13,89483,9,task-4t5w,,26286864,BLIND,7759620,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1280x720,1280x587,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673336059962,10/01/2023 07:34:19,1673336061079,1,10/01/2023 08:34:21,89483,9,task-4t5w,,26286864,BLIND,7759620,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1280x720,1280x587,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,186786,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1673336060050,10/01/2023 07:34:20,1673336061094,1,10/01/2023 08:34:21,89483,9,task-4t5w,,26286864,BLIND,7759620,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1280x720,1280x587,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,188044,,,,,0,1,0,,,,,,,,,
1,1673335927679,10/01/2023 07:32:07,1673335929101,1,10/01/2023 08:32:09,89483,9,task-4t5w,,26286876,BLIND,7759619,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x648,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673336113448,10/01/2023 07:35:13,1673336114839,1,10/01/2023 08:35:14,89483,9,task-4t5w,,26286876,BLIND,7759619,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x648,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185259.70000000007,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
3,1673336113512,10/01/2023 07:35:13,1673336114844,1,10/01/2023 08:35:14,89483,9,task-4t5w,,26286876,BLIND,7759619,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x648,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,END TASK,,,,,185743,,,,,0,1,0,,,,,,,,,
1,1673335993691,10/01/2023 07:33:13,1673335994833,1,10/01/2023 08:33:14,89483,9,task-4t5w,,26286887,BLIND,7759634,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673336180105,10/01/2023 07:36:20,1673336181247,1,10/01/2023 08:36:21,89483,9,task-4t5w,,26286887,BLIND,7759634,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,AliceImmediateDiagrammingOnly,AliceImmediateDiagrammingOnly,1,1,1,Video,Zone1,content_video,185360.70000004768,,,,,0,1,0,,,,,,AliceImmediateDiagrammingOnly,,,
